"method","dataset","selection","group","instance","auc","bedroc_20","ef_0.05","ef_0.01","ef_0.005"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","004","0.8764897959183386","0.7135923096751755","14.0","68.88","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","005","0.9366122448979388","0.7906513549544198","16.0","68.88","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","006","0.8781122448979328","0.7534319353844181","15.0","68.88","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","007","0.6218673469387753","0.30696736446436285","6.0","24.6","49.2"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","008","0.8366224489795698","0.558354727718443","12.0","44.28","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","009","0.8657142857142689","0.5739743914904814","11.0","49.2","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2A_Antagonist","010","0.8622959183673244","0.6004568776925061","12.0","44.28","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","001","0.9063877551020251","0.6498033434392244","12.0","59.04","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","002","0.8318979591836378","0.5932200237925597","11.0","49.2","98.4"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","003","0.8944183673469188","0.6831584802659513","14.0","59.04","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","004","0.9104285714285496","0.6805554295141721","15.0","54.120000000000005","98.4"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","005","0.82287755102037","0.5474430261040749","13.0","34.44","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","006","0.8414591836734396","0.5354016032389143","12.0","34.44","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","007","0.8999795918367123","0.5283318321788055","10.0","39.36","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","008","0.8792551020408049","0.5700765527076472","12.0","44.28","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","009","0.8573367346938595","0.5347290283373696","11.0","39.36","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2B_Antagonist","010","0.9459693877550954","0.7283897741069635","15.0","63.96","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","001","0.8592244897958992","0.5808773198776652","11.0","54.120000000000005","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","002","0.9183877551020434","0.6517555192266392","13.0","54.120000000000005","98.4"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","003","0.8094285714285342","0.4531258584370416","10.0","24.6","49.2"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","004","0.8883877551020072","0.679266947328445","13.0","59.04","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","005","0.8612755102040698","0.4171408931511784","9.0","24.6","39.36"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","006","0.8536734693877318","0.5744938762404665","12.0","44.28","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","007","0.90553061224487","0.6439886354459811","14.0","49.2","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","008","0.9305816326530403","0.7470272916018187","15.0","59.04","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","009","0.7865714285713837","0.48621785673736123","11.0","39.36","59.04"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","ADA2C_Antagonist","010","0.9327142857142845","0.6328410200930982","14.0","49.2","88.56"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","001","0.917989795918336","0.8128399112499997","17.0","73.8","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","002","0.9611938775510094","0.8714953072201247","18.0","83.64","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","003","0.9430918367346861","0.734215352317858","15.0","63.96","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","004","0.9639387755101979","0.7900141086575494","16.0","68.88","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","005","0.9230612244897706","0.7683024629095645","16.0","68.88","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","006","0.8944285714285692","0.6096288632372302","12.0","54.120000000000005","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","007","0.9303571428571196","0.7958913807699248","16.0","73.8","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","008","0.9859591836734664","0.9078596819601203","18.0","88.56","147.6"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","009","0.9541224489795961","0.7992111674663158","17.0","59.04","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD1_Antagonist","010","0.9495816326530514","0.7890053642183382","16.0","68.88","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","001","0.9299999999999745","0.8229347371175828","17.0","78.72","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","002","0.9250408163265091","0.8189626396198906","17.0","73.8","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","003","0.9210306122448894","0.7527628898617176","16.0","59.04","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","004","0.9334081632652867","0.7517315121083191","16.0","63.96","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","005","0.9983775510204083","0.9750986443136503","20.0","93.47999999999999","177.12"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","006","0.9743877551020349","0.8099064763570801","17.0","68.88","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","007","0.9678571428571355","0.8889469305274632","18.0","88.56","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","008","0.9373775510203926","0.724436523012954","15.0","59.04","108.24000000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","009","0.9741122448979569","0.8391728055030748","18.0","73.8","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","DRD2_Agonist","010","0.9215204081632389","0.788267135294812","16.0","68.88","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","001","0.8968163265305985","0.7332637481673469","15.0","68.88","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","002","0.96041836734693","0.8171993193667084","17.0","68.88","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","003","0.9565612244897939","0.8348177306052987","17.0","78.72","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","004","0.9696836734693846","0.8109072461796473","16.0","73.8","137.76"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","005","0.9299183673469125","0.8518464245504835","17.0","78.72","147.6"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","006","0.9355714285714049","0.8702513634707523","17.0","83.64","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","007","0.8927959183673287","0.7734204366540982","16.0","73.8","127.92"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","008","0.950632653061227","0.8237337665902033","17.0","78.72","147.6"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","009","0.9057346938775425","0.7042484869421562","13.0","63.96","118.08"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","LSHR_Antagonist","010","0.9110204081632656","0.5670626016758582","11.0","49.2","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","001","0.9964183673469388","0.9434635525405327","20.0","78.72","147.6"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","002","0.9996734693877551","0.9938017187222304","20.0","98.4","177.12"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","003","0.9500918367346683","0.9505470809689871","19.0","93.47999999999999","186.95999999999998"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","004","0.9990918367346938","0.9831957748887428","20.0","93.47999999999999","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","005","0.9983979591836735","0.9734804633767912","20.0","88.56","177.12"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","006","0.9935204081632646","0.93551527099052","19.0","88.56","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","007","0.9991020408163266","0.98530619516153","20.0","93.47999999999999","186.95999999999998"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","008","0.9981734693877551","0.9697959184156721","20.0","93.47999999999999","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","009","0.9946122448979591","0.9380285734792726","19.0","88.56","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","MTR1A_Agonist","010","0.9962346938775511","0.947742522929761","19.0","83.64","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","001","0.9581224489795714","0.9328234619297802","19.0","88.56","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","002","0.9814387755102044","0.8729002943186491","18.0","78.72","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","003","0.9978673469387755","0.9644411774252049","20.0","83.64","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","004","0.9982755102040816","0.9703219312539872","20.0","83.64","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","005","0.9969489795918368","0.9519789422785985","20.0","83.64","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","006","0.9195612244897617","0.8990942774395421","18.0","88.56","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","007","0.9959591836734694","0.9372504030941029","20.0","83.64","157.44"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","008","0.9615204081632468","0.9313054053437522","19.0","88.56","167.28"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","009","0.9967346938775512","0.9622214789317228","19.0","93.47999999999999","177.12"
"method_rdkit_ap_tanimoto","10.1021%2Fci200412p","random_02_30_100_20_4900_M","V2R_Antagonist","010","0.9940816326530607","0.9389691026478316","19.0","88.56","147.6"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","001","0.8833775510204016","0.5581933811295209","13.0","44.28","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","002","0.813561224489764","0.41306155509494724","11.0","19.68","39.36"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","003","0.8102142857142529","0.49273385691546","11.0","34.44","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","004","0.8992855684833816","0.6136657229569381","11.997560975609755","54.109","98.38"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","005","0.7602551020407701","0.45936375415359654","10.0","39.36","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","006","0.7723163265305896","0.3760885023592994","8.0","29.52","29.52"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","007","0.839734693877532","0.5105456308010603","10.0","39.36","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","008","0.8368673469387663","0.45545686147739634","10.0","39.36","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","009","0.8476832006531934","0.5420467516660975","11.997560975609755","34.433","68.866"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CDK2","010","0.8443457848540297","0.6150244746131612","12.997357723577235","54.109","98.38"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","001","0.8860980592441797","0.653154676529615","13.985772357723576","54.065","98.3"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","002","0.9297200653861015","0.7917299618965015","15.980487804878049","68.796","127.76400000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","003","0.8894650877909857","0.7089186848972724","14.99390243902439","54.098","108.196"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","004","0.9198284664079915","0.8158511015869965","15.990243902439024","78.672","147.51"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","005","0.9417517354022322","0.7403519896390346","14.99390243902439","54.098","108.196"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","006","0.914276960784315","0.7372930688176293","14.987804878048781","63.908","127.816"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","007","0.8672456068655058","0.6429127286697274","11.985365853658537","54.053999999999995","108.10799999999999"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","008","0.9201265564400887","0.7231136356573692","13.997154471544714","63.947","127.894"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","009","0.8904348713760922","0.6513051563656571","13.99430894308943","54.098","98.36"
"method_rdkit_ap_tanimoto","10.1021%2Fci2005274","random_02_30_100_20_4900_M","CHK1","010","0.9196508779093835","0.7501887222597241","14.99390243902439","63.934000000000005","118.032"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","001","0.7514285714285286","0.3566773128635201","8.0","19.68","29.52"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","002","0.7884693877550751","0.3483625505443758","9.0","14.76","19.68"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","003","0.8579489795918117","0.596903472366174","13.0","44.28","78.72"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","004","0.8604489795918211","0.49985827980180975","10.0","34.44","49.2"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","005","0.8307755102040589","0.4227660458635304","8.0","34.44","39.36"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","006","0.7786224489795546","0.48035273624447106","10.0","44.28","68.88"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","007","0.826285714285691","0.5022433527632633","12.0","39.36","59.04"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","008","0.6991530612244514","0.269082055843868","5.0","14.76","29.52"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","009","0.8439489795918085","0.3984777872896014","9.0","24.6","49.2"
"method_rdkit_ap_tanimoto","10.1021%2Fci5005515","random_02_30_100_20_4900_M","HDAC01","010","0.8879795918367294","0.4875501097342247","11.0","24.6","39.36"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","001","0.9706509632929685","0.9408236753992729","18.867011278195488","93.91578947368421","163.33180778032036"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","002","0.9988216758681866","0.9775275750175326","20.0","99.11111111111111","148.28644501278774"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","003","0.949482448244819","0.8855981159755465","17.935714285714287","89.28","135.8608695652174"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","004","0.9684803150647123","0.9333455014378995","18.77310924369748","93.4483660130719","171.4066496163683"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","005","0.9991726835138388","0.9842568466609137","19.955156950672645","98.88888888888889","161.23188405797103"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","006","0.9913563664403143","0.9336258805251254","18.825925925925926","88.5925925925926","151.66666666666666"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","007","0.9733903647006054","0.9141966141325883","18.923660714285713","89.24","155.2"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","008","0.9983303075679472","0.9691137927137329","19.982062780269057","93.19738562091504","159.54987212276214"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","009","0.9648974532341464","0.9264630376105658","18.987219730941703","89.14","164.71521739130435"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","DHFR","010","0.9983634410214126","0.9688210675472181","19.93303571428571","99.22222222222223","140.20531400966183"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","001","0.9575760690789379","0.8578480377435125","16.944489795918365","79.73877551020408","146.52"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","002","0.9955607165753407","0.9329127798028316","20.0","82.01680672268907","137.78823529411764"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","003","0.962461443553335","0.9177213585881909","18.93408163265306","89.68775510204082","156.256"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","004","0.9987860082304527","0.978529559668786","20.0","94.61224489795919","156.16"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","005","0.9926291949763227","0.9199346798655003","18.988319672131148","84.60102040816327","156.06400000000002"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","006","0.9884005763688808","0.9523968503315434","18.9922131147541","94.5734693877551","185.364"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","007","0.9632770197097559","0.8424915519476518","17.89106988783434","73.36842105263158","133.53052631578947"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","008","0.9499215665062046","0.8658902299990684","17.836305048335124","78.68958109559613","143.94947368421052"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","009","0.9919197783987129","0.8918050692978007","17.647058823529413","76.15846338535414","137.78823529411764"
"method_rdkit_ap_tanimoto","10.1021%2Fjm300687e","random_02_30_100_20_4900_M","P38","010","0.9982506688619057","0.969563556940887","19.987704918032787","94.00113378684807","151.7288888888889"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","001","0.8680363663946558","0.7980400197079807","15.776531492666091","78.5606874328679","153.97894736842105"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","002","0.8868528812939074","0.7820436207953014","15.539617486338797","71.85374149659863","140.83333333333334"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","003","0.8626309283715791","0.7930568315291058","15.766824849007763","78.51235230934479","143.62526315789475"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","004","0.6093778397043836","0.5123563723521989","10.570877531340404","46.78991596638656","91.70823529411764"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","005","0.8443818093121714","0.7582970352645921","15.770060396893873","68.05800214822771","133.39368421052632"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","006","0.9326853266582324","0.8450791261855061","16.82830025884383","78.5606874328679","153.97894736842105"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","007","0.8261061946902726","0.6060856913193341","11.997540983606559","54.76428571428571","107.33800000000001"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","008","0.7400411946446783","0.6108629383877732","12.986680327868854","49.744897959183675","97.5"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","009","0.8588038967090639","0.7403954752861789","15.776531492666091","68.0859291084855","123.18315789473684"
"method_rdkit_ap_tanimoto","10.1021%2Fjm500132p","random_02_30_100_20_4900_M","PXR_Agonist","010","0.8786609970929404","0.7535434886249184","15.760353753235549","68.01611170784103","133.31157894736842"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","001","0.9234285714285413","0.8574468267191123","18.0","83.64","127.92"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","002","0.9636632653061153","0.810714293217957","17.0","73.8","137.76"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","003","0.9268673469387532","0.7191369933421654","15.0","54.120000000000005","88.56"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","004","0.9380918367346713","0.8352452724847222","17.0","78.72","137.76"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","005","0.8942959183673207","0.6102414726622094","12.0","54.120000000000005","78.72"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","006","0.9541428571428501","0.8323726149570572","17.0","78.72","147.6"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","007","0.9724591836734628","0.8582784663965561","18.0","78.72","157.44"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","008","0.9208673469387546","0.776188886760737","16.0","68.88","137.76"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","009","0.9533367346938644","0.8345661966448542","17.0","73.8","147.6"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","5HT1F_Agonist","010","0.9601530612244727","0.8681256755066811","19.0","68.88","127.92"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","001","0.9654795918367273","0.8436405888023161","17.0","78.72","157.44"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","002","0.9858061224489798","0.8470222362057082","17.0","73.8","118.08"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","003","0.9912448979591836","0.9127905267270753","18.0","88.56","147.6"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","004","0.9834081632653062","0.8020737607301714","16.0","59.04","108.24000000000001"
"method_rdkit_ecfc2_tanimoto","10.1016%2Fj.ymeth.2014.11.015","random_02_30_100_20_4900_M","MTR1B_Agonist","005","0.9901530612244877","0.9164381687529578","19.0","83.64","127.92"
